01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2014,Figueira de Castelo Rodrigo,Município,Homens,C. Serviços,,, euros,860.8
2014,Figueira de Castelo Rodrigo,Município,Homens,Total,,, euros,788.9
2014,Figueira de Castelo Rodrigo,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,726.8
2014,Figueira de Castelo Rodrigo,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,627.0
2014,Figueira de Castelo Rodrigo,Município,Mulheres,C. Serviços,,, euros,725.8
2014,Figueira de Castelo Rodrigo,Município,Mulheres,Total,,, euros,721.2
2014,Figueira de Castelo Rodrigo,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,715.0
2014,Figueira de Castelo Rodrigo,Município,Total,"B. Indústria, construção, energia e água",,, euros,699.5
2014,Figueira de Castelo Rodrigo,Município,Total,C. Serviços,,, euros,765.6
2014,Figueira de Castelo Rodrigo,Município,Total,Total,,, euros,750.3
2014,Figueiró dos Vinhos,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,704.7
2014,Figueiró dos Vinhos,Município,Homens,"B. Indústria, construção, energia e água",,, euros,834.0
2014,Figueiró dos Vinhos,Município,Homens,C. Serviços,,, euros,902.0
2014,Figueiró dos Vinhos,Município,Homens,Total,,, euros,859.6
2014,Figueiró dos Vinhos,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,709.6
2014,Figueiró dos Vinhos,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,727.9
2014,Figueiró dos Vinhos,Município,Mulheres,C. Serviços,,, euros,752.2
2014,Figueiró dos Vinhos,Município,Mulheres,Total,,, euros,749.5
2014,Figueiró dos Vinhos,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,705.5
2014,Figueiró dos Vinhos,Município,Total,"B. Indústria, construção, energia e água",,, euros,813.8
2014,Figueiró dos Vinhos,Município,Total,C. Serviços,,, euros,804.1
2014,Figueiró dos Vinhos,Município,Total,Total,,, euros,802.5
2014,Fornos de Algodres,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,579.1
2014,Fornos de Algodres,Município,Homens,"B. Indústria, construção, energia e água",,, euros,671.6
2014,Fornos de Algodres,Município,Homens,C. Serviços,,, euros,845.0
2014,Fornos de Algodres,Município,Homens,Total,,, euros,773.7
2014,Fornos de Algodres,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,607.6
2014,Fornos de Algodres,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,585.7
2014,Fornos de Algodres,Município,Mulheres,C. Serviços,,, euros,682.4
2014,Fornos de Algodres,Município,Mulheres,Total,,, euros,663.6
2014,Fornos de Algodres,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,591.3
2014,Fornos de Algodres,Município,Total,"B. Indústria, construção, energia e água",,, euros,642.4
2014,Fornos de Algodres,Município,Total,C. Serviços,,, euros,748.9
2014,Fornos de Algodres,Município,Total,Total,,, euros,716.7
2014,Freixo de Espada à Cinta,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,680.0
2014,Freixo de Espada à Cinta,Município,Homens,"B. Indústria, construção, energia e água",,, euros,727.4
2014,Freixo de Espada à Cinta,Município,Homens,C. Serviços,,, euros,877.1
2014,Freixo de Espada à Cinta,Município,Homens,Total,,, euros,774.3
2014,Freixo de Espada à Cinta,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,628.8
2014,Freixo de Espada à Cinta,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,767.4
2014,Freixo de Espada à Cinta,Município,Mulheres,C. Serviços,,, euros,680.8
2014,Freixo de Espada à Cinta,Município,Mulheres,Total,,, euros,684.0
2014,Freixo de Espada à Cinta,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,666.8
2014,Freixo de Espada à Cinta,Município,Total,"B. Indústria, construção, energia e água",,, euros,730.7
2014,Freixo de Espada à Cinta,Município,Total,C. Serviços,,, euros,749.2
2014,Freixo de Espada à Cinta,Município,Total,Total,,, euros,736.1
2014,Fronteira,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,919.3
2014,Fronteira,Município,Homens,"B. Indústria, construção, energia e água",,, euros,857.8
2014,Fronteira,Município,Homens,C. Serviços,,, euros,868.0
2014,Fronteira,Município,Homens,Total,,, euros,889.8
2014,Fronteira,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,804.3
2014,Fronteira,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,870.9
2014,Fronteira,Município,Mulheres,C. Serviços,,, euros,728.5
2014,Fronteira,Município,Mulheres,Total,,, euros,750.3
2014,Fronteira,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,887.9
2014,Fronteira,Município,Total,"B. Indústria, construção, energia e água",,, euros,861.4
2014,Fronteira,Município,Total,C. Serviços,,, euros,782.3
2014,Fronteira,Município,Total,Total,,, euros,823.8
2014,Funchal,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,733.1
2014,Funchal,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1222.9
2014,Funchal,Município,Homens,C. Serviços,,, euros,1209.3
2014,Funchal,Município,Homens,Total,,, euros,1203.0
2014,Funchal,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,792.1
2014,Funchal,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1011.8
2014,Funchal,Município,Mulheres,C. Serviços,,, euros,974.7
2014,Funchal,Município,Mulheres,Total,,, euros,975.8
2014,Funchal,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,738.9
2014,Funchal,Município,Total,"B. Indústria, construção, energia e água",,, euros,1186.7
2014,Funchal,Município,Total,C. Serviços,,, euros,1082.8
2014,Funchal,Município,Total,Total,,, euros,1091.5
2014,Fundão,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,676.5
2014,Fundão,Município,Homens,"B. Indústria, construção, energia e água",,, euros,812.0
2014,Fundão,Município,Homens,C. Serviços,,, euros,920.5
2014,Fundão,Município,Homens,Total,,, euros,862.0
2014,Fundão,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,737.9
2014,Fundão,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,722.0
2014,Fundão,Município,Mulheres,C. Serviços,,, euros,781.6
2014,Fundão,Município,Mulheres,Total,,, euros,762.3
2014,Fundão,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,699.3
2014,Fundão,Município,Total,"B. Indústria, construção, energia e água",,, euros,777.9
2014,Fundão,Município,Total,C. Serviços,,, euros,846.2
2014,Fundão,Município,Total,Total,,, euros,815.1
2014,Gavião,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,997.3
2014,Gavião,Município,Homens,"B. Indústria, construção, energia e água",,, euros,902.5
2014,Gavião,Município,Homens,C. Serviços,,, euros,990.6
2014,Gavião,Município,Homens,Total,,, euros,961.9
2014,Gavião,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,..., euros,
2014,Gavião,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,716.4
2014,Gavião,Município,Mulheres,C. Serviços,,, euros,645.0
2014,Gavião,Município,Mulheres,Total,,, euros,648.2
2014,Gavião,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,947.6
2014,Gavião,Município,Total,"B. Indústria, construção, energia e água",,, euros,859.8
2014,Gavião,Município,Total,C. Serviços,,, euros,726.8
2014,Gavião,Município,Total,Total,,, euros,759.5
2014,Góis,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,734.6
2014,Góis,Município,Homens,"B. Indústria, construção, energia e água",,, euros,702.0
2014,Góis,Município,Homens,C. Serviços,,, euros,837.5
2014,Góis,Município,Homens,Total,,, euros,764.1
2014,Góis,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,762.9
2014,Góis,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,666.7
2014,Góis,Município,Mulheres,C. Serviços,,, euros,711.3
2014,Góis,Município,Mulheres,Total,,, euros,699.7
2014,Góis,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,739.8
2014,Góis,Município,Total,"B. Indústria, construção, energia e água",,, euros,684.3
2014,Góis,Município,Total,C. Serviços,,, euros,747.7
2014,Góis,Município,Total,Total,,, euros,725.4
2014,Golegã,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,762.9
2014,Golegã,Município,Homens,"B. Indústria, construção, energia e água",,, euros,885.0
2014,Golegã,Município,Homens,C. Serviços,,, euros,1027.3
2014,Golegã,Município,Homens,Total,,, euros,901.2
2014,Golegã,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,619.8
2014,Golegã,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,799.7
2014,Golegã,Município,Mulheres,C. Serviços,,, euros,731.7
2014,Golegã,Município,Mulheres,Total,,, euros,729.9
2014,Golegã,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,703.9
2014,Golegã,Município,Total,"B. Indústria, construção, energia e água",,, euros,855.5
2014,Golegã,Município,Total,C. Serviços,,, euros,819.1
2014,Golegã,Município,Total,Total,,, euros,809.5
2014,Gondomar,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,614.1
2014,Gondomar,Município,Homens,"B. Indústria, construção, energia e água",,, euros,905.7
2014,Gondomar,Município,Homens,C. Serviços,,, euros,998.6
2014,Gondomar,Município,Homens,Total,,, euros,956.6
2014,Gondomar,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,641.9
2014,Gondomar,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,778.3
2014,Gondomar,Município,Mulheres,C. Serviços,,, euros,856.7
2014,Gondomar,Município,Mulheres,Total,,, euros,838.7
2014,Gondomar,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,622.6
2014,Gondomar,Município,Total,"B. Indústria, construção, energia e água",,, euros,870.8
2014,Gondomar,Município,Total,C. Serviços,,, euros,926.7
2014,Gondomar,Município,Total,Total,,, euros,906.5
2014,Gouveia,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,750.8
2014,Gouveia,Município,Homens,"B. Indústria, construção, energia e água",,, euros,769.2
2014,Gouveia,Município,Homens,C. Serviços,,, euros,909.9
2014,Gouveia,Município,Homens,Total,,, euros,854.1
2014,Gouveia,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,779.9
2014,Gouveia,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,644.9
2014,Gouveia,Município,Mulheres,C. Serviços,,, euros,769.6
2014,Gouveia,Município,Mulheres,Total,,, euros,753.0
2014,Gouveia,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,758.3
2014,Gouveia,Município,Total,"B. Indústria, construção, energia e água",,, euros,728.0
2014,Gouveia,Município,Total,C. Serviços,,, euros,819.4
2014,Gouveia,Município,Total,Total,,, euros,797.1
2014,Grândola,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,793.1
2014,Grândola,Município,Homens,"B. Indústria, construção, energia e água",,, euros,987.7
2014,Grândola,Município,Homens,C. Serviços,,, euros,1061.7
2014,Grândola,Município,Homens,Total,,, euros,1012.7
2014,Grândola,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,742.7
2014,Grândola,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,855.9
2014,Grândola,Município,Mulheres,C. Serviços,,, euros,775.8
2014,Grândola,Município,Mulheres,Total,,, euros,780.0
2014,Grândola,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,780.5
2014,Grândola,Município,Total,"B. Indústria, construção, energia e água",,, euros,960.3
2014,Grândola,Município,Total,C. Serviços,,, euros,886.1
2014,Grândola,Município,Total,Total,,, euros,891.2
2014,Guarda,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,669.6
2014,Guarda,Município,Homens,"B. Indústria, construção, energia e água",,, euros,991.0
2014,Guarda,Município,Homens,C. Serviços,,, euros,1008.8
2014,Guarda,Município,Homens,Total,,, euros,993.4
2014,Guarda,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,695.5
2014,Guarda,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,878.4
2014,Guarda,Município,Mulheres,C. Serviços,,, euros,829.9
2014,Guarda,Município,Mulheres,Total,,, euros,836.1
2014,Guarda,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,673.4
2014,Guarda,Município,Total,"B. Indústria, construção, energia e água",,, euros,966.3
2014,Guarda,Município,Total,C. Serviços,,, euros,916.3
2014,Guarda,Município,Total,Total,,, euros,926.2
2014,Guimarães,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,660.3
2014,Guimarães,Município,Homens,"B. Indústria, construção, energia e água",,, euros,865.7
2014,Guimarães,Município,Homens,C. Serviços,,, euros,996.5
2014,Guimarães,Município,Homens,Total,,, euros,903.9
2014,Guimarães,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,609.9
2014,Guimarães,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,714.1
2014,Guimarães,Município,Mulheres,C. Serviços,,, euros,866.7
2014,Guimarães,Município,Mulheres,Total,,, euros,775.3
2014,Guimarães,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,645.5
2014,Guimarães,Município,Total,"B. Indústria, construção, energia e água",,, euros,800.2
2014,Guimarães,Município,Total,C. Serviços,,, euros,926.8
2014,Guimarães,Município,Total,Total,,, euros,843.7
2014,Horta,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Horta,Município,Homens,"B. Indústria, construção, energia e água",,x, euros,
2014,Horta,Município,Homens,C. Serviços,,x, euros,
2014,Horta,Município,Homens,Total,,x, euros,
2014,Horta,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Horta,Município,Mulheres,"B. Indústria, construção, energia e água",,x, euros,
2014,Horta,Município,Mulheres,C. Serviços,,x, euros,
2014,Horta,Município,Mulheres,Total,,x, euros,
2014,Horta,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Horta,Município,Total,"B. Indústria, construção, energia e água",,x, euros,
2014,Horta,Município,Total,C. Serviços,,x, euros,
2014,Horta,Município,Total,Total,,x, euros,
2014,Idanha-a-Nova,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,737.6
2014,Idanha-a-Nova,Município,Homens,"B. Indústria, construção, energia e água",,, euros,765.4
2014,Idanha-a-Nova,Município,Homens,C. Serviços,,, euros,974.1
2014,Idanha-a-Nova,Município,Homens,Total,,, euros,835.2
2014,Idanha-a-Nova,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,745.0
2014,Idanha-a-Nova,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,670.3
2014,Idanha-a-Nova,Município,Mulheres,C. Serviços,,, euros,731.6
2014,Idanha-a-Nova,Município,Mulheres,Total,,, euros,727.1
2014,Idanha-a-Nova,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,739.0
2014,Idanha-a-Nova,Município,Total,"B. Indústria, construção, energia e água",,, euros,736.8
2014,Idanha-a-Nova,Município,Total,C. Serviços,,, euros,811.3
2014,Idanha-a-Nova,Município,Total,Total,,, euros,781.9
2014,Ílhavo,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1129.5
2014,Ílhavo,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1125.0
2014,Ílhavo,Município,Homens,C. Serviços,,, euros,1258.0
2014,Ílhavo,Município,Homens,Total,,, euros,1168.4
2014,Ílhavo,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,978.4
2014,Ílhavo,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,762.0
2014,Ílhavo,Município,Mulheres,C. Serviços,,, euros,881.1
2014,Ílhavo,Município,Mulheres,Total,,, euros,818.8
2014,Ílhavo,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1100.5
2014,Ílhavo,Município,Total,"B. Indústria, construção, energia e água",,, euros,960.5
2014,Ílhavo,Município,Total,C. Serviços,,, euros,1037.3
2014,Ílhavo,Município,Total,Total,,, euros,993.8
2014,Lagoa,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,797.3
2014,Lagoa,Município,Homens,"B. Indústria, construção, energia e água",,, euros,877.7
2014,Lagoa,Município,Homens,C. Serviços,,, euros,1029.6
2014,Lagoa,Município,Homens,Total,,, euros,999.1
2014,Lagoa,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,892.6
2014,Lagoa,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,869.8
2014,Lagoa,Município,Mulheres,C. Serviços,,, euros,853.9
2014,Lagoa,Município,Mulheres,Total,,, euros,854.7
2014,Lagoa,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,808.3
2014,Lagoa,Município,Total,"B. Indústria, construção, energia e água",,, euros,876.0
2014,Lagoa,Município,Total,C. Serviços,,, euros,938.6
2014,Lagoa,Município,Total,Total,,, euros,930.0
2014,Lagoa [R.A.A.],Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lagoa [R.A.A.],Município,Homens,"B. Indústria, construção, energia e água",,x, euros,
2014,Lagoa [R.A.A.],Município,Homens,C. Serviços,,x, euros,
2014,Lagoa [R.A.A.],Município,Homens,Total,,x, euros,
2014,Lagoa [R.A.A.],Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lagoa [R.A.A.],Município,Mulheres,"B. Indústria, construção, energia e água",,x, euros,
2014,Lagoa [R.A.A.],Município,Mulheres,C. Serviços,,x, euros,
2014,Lagoa [R.A.A.],Município,Mulheres,Total,,x, euros,
2014,Lagoa [R.A.A.],Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lagoa [R.A.A.],Município,Total,"B. Indústria, construção, energia e água",,x, euros,
2014,Lagoa [R.A.A.],Município,Total,C. Serviços,,x, euros,
2014,Lagoa [R.A.A.],Município,Total,Total,,x, euros,
2014,Lagos,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1016.5
2014,Lagos,Município,Homens,"B. Indústria, construção, energia e água",,, euros,905.5
2014,Lagos,Município,Homens,C. Serviços,,, euros,919.8
2014,Lagos,Município,Homens,Total,,, euros,920.6
2014,Lagos,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,934.2
2014,Lagos,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,871.3
2014,Lagos,Município,Mulheres,C. Serviços,,, euros,817.2
2014,Lagos,Município,Mulheres,Total,,, euros,821.3
2014,Lagos,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1002.1
2014,Lagos,Município,Total,"B. Indústria, construção, energia e água",,, euros,897.0
2014,Lagos,Município,Total,C. Serviços,,, euros,858.9
2014,Lagos,Município,Total,Total,,, euros,866.9
2014,Lajes das Flores,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lajes das Flores,Município,Homens,"B. Indústria, construção, energia e água",,x, euros,
2014,Lajes das Flores,Município,Homens,C. Serviços,,x, euros,
2014,Lajes das Flores,Município,Homens,Total,,x, euros,
2014,Lajes das Flores,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lajes das Flores,Município,Mulheres,"B. Indústria, construção, energia e água",,x, euros,
2014,Lajes das Flores,Município,Mulheres,C. Serviços,,x, euros,
2014,Lajes das Flores,Município,Mulheres,Total,,x, euros,
2014,Lajes das Flores,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lajes das Flores,Município,Total,"B. Indústria, construção, energia e água",,x, euros,
2014,Lajes das Flores,Município,Total,C. Serviços,,x, euros,
2014,Lajes das Flores,Município,Total,Total,,x, euros,
2014,Lajes do Pico,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lajes do Pico,Município,Homens,"B. Indústria, construção, energia e água",,x, euros,
2014,Lajes do Pico,Município,Homens,C. Serviços,,x, euros,
2014,Lajes do Pico,Município,Homens,Total,,x, euros,
2014,Lajes do Pico,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lajes do Pico,Município,Mulheres,"B. Indústria, construção, energia e água",,x, euros,
2014,Lajes do Pico,Município,Mulheres,C. Serviços,,x, euros,
2014,Lajes do Pico,Município,Mulheres,Total,,x, euros,
2014,Lajes do Pico,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,x, euros,
2014,Lajes do Pico,Município,Total,"B. Indústria, construção, energia e água",,x, euros,
2014,Lajes do Pico,Município,Total,C. Serviços,,x, euros,
2014,Lajes do Pico,Município,Total,Total,,x, euros,
2014,Lamego,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,618.1
2014,Lamego,Município,Homens,"B. Indústria, construção, energia e água",,, euros,827.5
2014,Lamego,Município,Homens,C. Serviços,,, euros,910.0
2014,Lamego,Município,Homens,Total,,, euros,859.5
2014,Lamego,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,571.7
2014,Lamego,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,779.1
2014,Lamego,Município,Mulheres,C. Serviços,,, euros,762.6
2014,Lamego,Município,Mulheres,Total,,, euros,756.9
2014,Lamego,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,599.4
2014,Lamego,Município,Total,"B. Indústria, construção, energia e água",,, euros,816.4
2014,Lamego,Município,Total,C. Serviços,,, euros,826.4
2014,Lamego,Município,Total,Total,,, euros,812.5
2014,Leiria,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,841.7
2014,Leiria,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1137.8
2014,Leiria,Município,Homens,C. Serviços,,, euros,1084.8
2014,Leiria,Município,Homens,Total,,, euros,1107.8
2014,Leiria,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,675.0
2014,Leiria,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,876.8
2014,Leiria,Município,Mulheres,C. Serviços,,, euros,862.0
2014,Leiria,Município,Mulheres,Total,,, euros,862.7
2014,Leiria,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,769.8
2014,Leiria,Município,Total,"B. Indústria, construção, energia e água",,, euros,1068.9
2014,Leiria,Município,Total,C. Serviços,,, euros,964.9
2014,Leiria,Município,Total,Total,,, euros,1002.5
2014,Lisboa,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,913.5
2014,Lisboa,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1720.7
2014,Lisboa,Município,Homens,C. Serviços,,, euros,1757.9
2014,Lisboa,Município,Homens,Total,,, euros,1752.6
2014,Lisboa,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,877.0
2014,Lisboa,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1661.9
2014,Lisboa,Município,Mulheres,C. Serviços,,, euros,1358.1
2014,Lisboa,Município,Mulheres,Total,,, euros,1367.7
2014,Lisboa,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,900.9
2014,Lisboa,Município,Total,"B. Indústria, construção, energia e água",,, euros,1704.1
2014,Lisboa,Município,Total,C. Serviços,,, euros,1552.8
2014,Lisboa,Município,Total,Total,,, euros,1560.6
2014,Loulé,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,922.2
2014,Loulé,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1016.4
2014,Loulé,Município,Homens,C. Serviços,,, euros,1021.5
2014,Loulé,Município,Homens,Total,,, euros,1018.5
2014,Loulé,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,782.2
2014,Loulé,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,952.8
2014,Loulé,Município,Mulheres,C. Serviços,,, euros,856.6
2014,Loulé,Município,Mulheres,Total,,, euros,861.5
2014,Loulé,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,900.9
2014,Loulé,Município,Total,"B. Indústria, construção, energia e água",,, euros,1005.1
2014,Loulé,Município,Total,C. Serviços,,, euros,937.9
2014,Loulé,Município,Total,Total,,, euros,946.8
2014,Loures,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,748.5
2014,Loures,Município,Homens,"B. Indústria, construção, energia e água",,, euros,1334.6
2014,Loures,Município,Homens,C. Serviços,,, euros,1180.0
2014,Loures,Município,Homens,Total,,, euros,1222.7
2014,Loures,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,749.8
2014,Loures,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,1134.3
2014,Loures,Município,Mulheres,C. Serviços,,, euros,955.8
2014,Loures,Município,Mulheres,Total,,, euros,985.2
2014,Loures,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,748.8
2014,Loures,Município,Total,"B. Indústria, construção, energia e água",,, euros,1280.4
2014,Loures,Município,Total,C. Serviços,,, euros,1080.9
2014,Loures,Município,Total,Total,,, euros,1128.3
2014,Lourinhã,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,1029.4
2014,Lourinhã,Município,Homens,"B. Indústria, construção, energia e água",,, euros,853.0
2014,Lourinhã,Município,Homens,C. Serviços,,, euros,901.6
2014,Lourinhã,Município,Homens,Total,,, euros,907.2
2014,Lourinhã,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,694.6
2014,Lourinhã,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,780.5
2014,Lourinhã,Município,Mulheres,C. Serviços,,, euros,742.0
2014,Lourinhã,Município,Mulheres,Total,,, euros,743.0
2014,Lourinhã,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,946.3
2014,Lourinhã,Município,Total,"B. Indústria, construção, energia e água",,, euros,837.7
2014,Lourinhã,Município,Total,C. Serviços,,, euros,805.9
2014,Lourinhã,Município,Total,Total,,, euros,832.1
2014,Lousã,Município,Homens,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,650.6
2014,Lousã,Município,Homens,"B. Indústria, construção, energia e água",,, euros,991.5
2014,Lousã,Município,Homens,C. Serviços,,, euros,904.1
2014,Lousã,Município,Homens,Total,,, euros,943.4
2014,Lousã,Município,Mulheres,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,760.4
2014,Lousã,Município,Mulheres,"B. Indústria, construção, energia e água",,, euros,818.4
2014,Lousã,Município,Mulheres,C. Serviços,,, euros,792.2
2014,Lousã,Município,Mulheres,Total,,, euros,800.0
2014,Lousã,Município,Total,"A. Agricultura, produção animal, caça, floresta e pesca",,, euros,677.5
2014,Lousã,Município,Total,"B. Indústria, construção, energia e água",,, euros,935.5
2014,Lousã,Município,Total,C. Serviços,,, euros,840.0
