01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,08. Símbolo,07. Escala,09. Valor
2015,Celorico da Beira,Município,01. Inferior ao 1.º ciclo,,,, euros,586.9
2015,Celorico da Beira,Município,02. Básico - 1º Ciclo,,,, euros,634.1
2015,Celorico da Beira,Município,03. Básico - 2º Ciclo,,,, euros,652.0
2015,Celorico da Beira,Município,04. Básico - 3º Ciclo,,,, euros,682.9
2015,Celorico da Beira,Município,05. Secundário,,,, euros,827.8
2015,Celorico da Beira,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Celorico da Beira,Município,07. Bacharelato,,,, euros,1251.3
2015,Celorico da Beira,Município,08. Licenciatura,,,, euros,1187.8
2015,Celorico da Beira,Município,09. Mestrado,,,..., euros,
2015,Celorico da Beira,Município,10. Doutoramento,,,..., euros,
2015,Celorico da Beira,Município,Total,,,, euros,735.0
2015,Celorico de Basto,Município,01. Inferior ao 1.º ciclo,,,, euros,554.4
2015,Celorico de Basto,Município,02. Básico - 1º Ciclo,,,, euros,646.3
2015,Celorico de Basto,Município,03. Básico - 2º Ciclo,,,, euros,643.6
2015,Celorico de Basto,Município,04. Básico - 3º Ciclo,,,, euros,643.5
2015,Celorico de Basto,Município,05. Secundário,,,, euros,747.2
2015,Celorico de Basto,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Celorico de Basto,Município,07. Bacharelato,,,, euros,883.9
2015,Celorico de Basto,Município,08. Licenciatura,,,, euros,1049.6
2015,Celorico de Basto,Município,09. Mestrado,,,, euros,1224.0
2015,Celorico de Basto,Município,10. Doutoramento,,,..., euros,
2015,Celorico de Basto,Município,Total,,,, euros,702.2
2015,Chamusca,Município,01. Inferior ao 1.º ciclo,,,, euros,653.8
2015,Chamusca,Município,02. Básico - 1º Ciclo,,,, euros,701.3
2015,Chamusca,Município,03. Básico - 2º Ciclo,,,, euros,791.2
2015,Chamusca,Município,04. Básico - 3º Ciclo,,,, euros,748.3
2015,Chamusca,Município,05. Secundário,,,, euros,966.7
2015,Chamusca,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Chamusca,Município,07. Bacharelato,,,, euros,1780.2
2015,Chamusca,Município,08. Licenciatura,,,, euros,1311.1
2015,Chamusca,Município,09. Mestrado,,,, euros,1572.3
2015,Chamusca,Município,10. Doutoramento,,,..., euros,
2015,Chamusca,Município,Total,,,, euros,876.6
2015,Chaves,Município,01. Inferior ao 1.º ciclo,,,, euros,642.9
2015,Chaves,Município,02. Básico - 1º Ciclo,,,, euros,728.5
2015,Chaves,Município,03. Básico - 2º Ciclo,,,, euros,694.8
2015,Chaves,Município,04. Básico - 3º Ciclo,,,, euros,715.2
2015,Chaves,Município,05. Secundário,,,, euros,835.9
2015,Chaves,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Chaves,Município,07. Bacharelato,,,, euros,1076.4
2015,Chaves,Município,08. Licenciatura,,,, euros,1267.2
2015,Chaves,Município,09. Mestrado,,,, euros,1303.6
2015,Chaves,Município,10. Doutoramento,,,, euros,1677.1
2015,Chaves,Município,Total,,,, euros,832.3
2015,Cinfães,Município,01. Inferior ao 1.º ciclo,,,-, euros,
2015,Cinfães,Município,02. Básico - 1º Ciclo,,,, euros,723.4
2015,Cinfães,Município,03. Básico - 2º Ciclo,,,, euros,795.4
2015,Cinfães,Município,04. Básico - 3º Ciclo,,,, euros,696.2
2015,Cinfães,Município,05. Secundário,,,, euros,773.7
2015,Cinfães,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Cinfães,Município,07. Bacharelato,,,, euros,1085.5
2015,Cinfães,Município,08. Licenciatura,,,, euros,1061.9
2015,Cinfães,Município,09. Mestrado,,,, euros,1197.9
2015,Cinfães,Município,10. Doutoramento,,,, euros,1112.1
2015,Cinfães,Município,Total,,,, euros,766.9
2015,Coimbra,Município,01. Inferior ao 1.º ciclo,,,, euros,660.4
2015,Coimbra,Município,02. Básico - 1º Ciclo,,,, euros,748.0
2015,Coimbra,Município,03. Básico - 2º Ciclo,,,, euros,835.2
2015,Coimbra,Município,04. Básico - 3º Ciclo,,,, euros,880.4
2015,Coimbra,Município,05. Secundário,,,, euros,980.0
2015,Coimbra,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Coimbra,Município,07. Bacharelato,,,, euros,1535.8
2015,Coimbra,Município,08. Licenciatura,,,, euros,1460.4
2015,Coimbra,Município,09. Mestrado,,,, euros,1540.6
2015,Coimbra,Município,10. Doutoramento,,,, euros,2402.1
2015,Coimbra,Município,Total,,,, euros,1053.6
2015,Condeixa-a-Nova,Município,01. Inferior ao 1.º ciclo,,,, euros,637.8
2015,Condeixa-a-Nova,Município,02. Básico - 1º Ciclo,,,, euros,754.4
2015,Condeixa-a-Nova,Município,03. Básico - 2º Ciclo,,,, euros,836.2
2015,Condeixa-a-Nova,Município,04. Básico - 3º Ciclo,,,, euros,798.0
2015,Condeixa-a-Nova,Município,05. Secundário,,,, euros,917.6
2015,Condeixa-a-Nova,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Condeixa-a-Nova,Município,07. Bacharelato,,,, euros,1254.0
2015,Condeixa-a-Nova,Município,08. Licenciatura,,,, euros,1239.7
2015,Condeixa-a-Nova,Município,09. Mestrado,,,, euros,1641.3
2015,Condeixa-a-Nova,Município,10. Doutoramento,,,-, euros,
2015,Condeixa-a-Nova,Município,Total,,,, euros,901.6
2015,Constância,Município,01. Inferior ao 1.º ciclo,,,..., euros,
2015,Constância,Município,02. Básico - 1º Ciclo,,,, euros,779.3
2015,Constância,Município,03. Básico - 2º Ciclo,,,, euros,886.6
2015,Constância,Município,04. Básico - 3º Ciclo,,,, euros,949.8
2015,Constância,Município,05. Secundário,,,, euros,1107.8
2015,Constância,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Constância,Município,07. Bacharelato,,,, euros,2234.8
2015,Constância,Município,08. Licenciatura,,,, euros,2173.8
2015,Constância,Município,09. Mestrado,,,, euros,1521.5
2015,Constância,Município,10. Doutoramento,,,..., euros,
2015,Constância,Município,Total,,,, euros,1141.6
2015,Coruche,Município,01. Inferior ao 1.º ciclo,,,, euros,693.4
2015,Coruche,Município,02. Básico - 1º Ciclo,,,, euros,804.8
2015,Coruche,Município,03. Básico - 2º Ciclo,,,, euros,841.5
2015,Coruche,Município,04. Básico - 3º Ciclo,,,, euros,852.1
2015,Coruche,Município,05. Secundário,,,, euros,1100.6
2015,Coruche,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Coruche,Município,07. Bacharelato,,,, euros,1793.6
2015,Coruche,Município,08. Licenciatura,,,, euros,1581.9
2015,Coruche,Município,09. Mestrado,,,, euros,1542.9
2015,Coruche,Município,10. Doutoramento,,,, euros,2864.7
2015,Coruche,Município,Total,,,, euros,983.3
2015,Corvo,Município,01. Inferior ao 1.º ciclo,,,-, euros,
2015,Corvo,Município,02. Básico - 1º Ciclo,,,, euros,807.8
2015,Corvo,Município,03. Básico - 2º Ciclo,,,, euros,643.0
2015,Corvo,Município,04. Básico - 3º Ciclo,,,, euros,775.8
2015,Corvo,Município,05. Secundário,,,, euros,1042.6
2015,Corvo,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Corvo,Município,07. Bacharelato,,,-, euros,
2015,Corvo,Município,08. Licenciatura,,,, euros,1213.3
2015,Corvo,Município,09. Mestrado,,,-, euros,
2015,Corvo,Município,10. Doutoramento,,,-, euros,
2015,Corvo,Município,Total,,,, euros,835.1
2015,Covilhã,Município,01. Inferior ao 1.º ciclo,,,, euros,635.9
2015,Covilhã,Município,02. Básico - 1º Ciclo,,,, euros,697.3
2015,Covilhã,Município,03. Básico - 2º Ciclo,,,, euros,710.1
2015,Covilhã,Município,04. Básico - 3º Ciclo,,,, euros,733.1
2015,Covilhã,Município,05. Secundário,,,, euros,836.7
2015,Covilhã,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Covilhã,Município,07. Bacharelato,,,, euros,1336.9
2015,Covilhã,Município,08. Licenciatura,,,, euros,1381.9
2015,Covilhã,Município,09. Mestrado,,,, euros,1332.3
2015,Covilhã,Município,10. Doutoramento,,,, euros,3407.1
2015,Covilhã,Município,Total,,,, euros,877.9
2015,Crato,Município,01. Inferior ao 1.º ciclo,,,, euros,567.3
2015,Crato,Município,02. Básico - 1º Ciclo,,,, euros,632.0
2015,Crato,Município,03. Básico - 2º Ciclo,,,, euros,654.5
2015,Crato,Município,04. Básico - 3º Ciclo,,,, euros,672.8
2015,Crato,Município,05. Secundário,,,, euros,747.1
2015,Crato,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Crato,Município,07. Bacharelato,,,, euros,1118.6
2015,Crato,Município,08. Licenciatura,,,, euros,1168.2
2015,Crato,Município,09. Mestrado,,,..., euros,
2015,Crato,Município,10. Doutoramento,,,-, euros,
2015,Crato,Município,Total,,,, euros,715.0
2015,Cuba,Município,01. Inferior ao 1.º ciclo,,,, euros,963.6
2015,Cuba,Município,02. Básico - 1º Ciclo,,,, euros,753.8
2015,Cuba,Município,03. Básico - 2º Ciclo,,,, euros,719.6
2015,Cuba,Município,04. Básico - 3º Ciclo,,,, euros,777.7
2015,Cuba,Município,05. Secundário,,,, euros,902.5
2015,Cuba,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Cuba,Município,07. Bacharelato,,,, euros,1632.2
2015,Cuba,Município,08. Licenciatura,,,, euros,1342.6
2015,Cuba,Município,09. Mestrado,,,, euros,1416.2
2015,Cuba,Município,10. Doutoramento,,,..., euros,
2015,Cuba,Município,Total,,,, euros,880.5
2015,Elvas,Município,01. Inferior ao 1.º ciclo,,,, euros,774.6
2015,Elvas,Município,02. Básico - 1º Ciclo,,,, euros,757.8
2015,Elvas,Município,03. Básico - 2º Ciclo,,,, euros,741.1
2015,Elvas,Município,04. Básico - 3º Ciclo,,,, euros,785.8
2015,Elvas,Município,05. Secundário,,,, euros,875.8
2015,Elvas,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Elvas,Município,07. Bacharelato,,,, euros,1240.3
2015,Elvas,Município,08. Licenciatura,,,, euros,1282.6
2015,Elvas,Município,09. Mestrado,,,, euros,1284.3
2015,Elvas,Município,10. Doutoramento,,,..., euros,
2015,Elvas,Município,Total,,,, euros,852.7
2015,Entroncamento,Município,01. Inferior ao 1.º ciclo,,,, euros,635.9
2015,Entroncamento,Município,02. Básico - 1º Ciclo,,,, euros,1003.1
2015,Entroncamento,Município,03. Básico - 2º Ciclo,,,, euros,1021.0
2015,Entroncamento,Município,04. Básico - 3º Ciclo,,,, euros,1016.0
2015,Entroncamento,Município,05. Secundário,,,, euros,1023.4
2015,Entroncamento,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Entroncamento,Município,07. Bacharelato,,,, euros,1321.8
2015,Entroncamento,Município,08. Licenciatura,,,, euros,1448.2
2015,Entroncamento,Município,09. Mestrado,,,, euros,1395.6
2015,Entroncamento,Município,10. Doutoramento,,,-, euros,
2015,Entroncamento,Município,Total,,,, euros,1091.7
2015,Espinho,Município,01. Inferior ao 1.º ciclo,,,, euros,611.5
2015,Espinho,Município,02. Básico - 1º Ciclo,,,, euros,719.4
2015,Espinho,Município,03. Básico - 2º Ciclo,,,, euros,731.6
2015,Espinho,Município,04. Básico - 3º Ciclo,,,, euros,781.2
2015,Espinho,Município,05. Secundário,,,, euros,904.9
2015,Espinho,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Espinho,Município,07. Bacharelato,,,, euros,1462.0
2015,Espinho,Município,08. Licenciatura,,,, euros,1463.0
2015,Espinho,Município,09. Mestrado,,,, euros,1704.6
2015,Espinho,Município,10. Doutoramento,,,, euros,1696.8
2015,Espinho,Município,Total,,,, euros,896.3
2015,Esposende,Município,01. Inferior ao 1.º ciclo,,,, euros,658.3
2015,Esposende,Município,02. Básico - 1º Ciclo,,,, euros,730.8
2015,Esposende,Município,03. Básico - 2º Ciclo,,,, euros,739.3
2015,Esposende,Município,04. Básico - 3º Ciclo,,,, euros,727.1
2015,Esposende,Município,05. Secundário,,,, euros,854.5
2015,Esposende,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Esposende,Município,07. Bacharelato,,,, euros,1292.7
2015,Esposende,Município,08. Licenciatura,,,, euros,1325.5
2015,Esposende,Município,09. Mestrado,,,, euros,1503.7
2015,Esposende,Município,10. Doutoramento,,,, euros,1118.4
2015,Esposende,Município,Total,,,, euros,831.4
2015,Estarreja,Município,01. Inferior ao 1.º ciclo,,,, euros,698.6
2015,Estarreja,Município,02. Básico - 1º Ciclo,,,, euros,851.7
2015,Estarreja,Município,03. Básico - 2º Ciclo,,,, euros,885.9
2015,Estarreja,Município,04. Básico - 3º Ciclo,,,, euros,911.7
2015,Estarreja,Município,05. Secundário,,,, euros,1114.2
2015,Estarreja,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Estarreja,Município,07. Bacharelato,,,, euros,1891.1
2015,Estarreja,Município,08. Licenciatura,,,, euros,1874.0
2015,Estarreja,Município,09. Mestrado,,,, euros,1857.9
2015,Estarreja,Município,10. Doutoramento,,,, euros,2382.6
2015,Estarreja,Município,Total,,,, euros,1080.8
2015,Estremoz,Município,01. Inferior ao 1.º ciclo,,,, euros,709.5
2015,Estremoz,Município,02. Básico - 1º Ciclo,,,, euros,758.2
2015,Estremoz,Município,03. Básico - 2º Ciclo,,,, euros,808.4
2015,Estremoz,Município,04. Básico - 3º Ciclo,,,, euros,800.7
2015,Estremoz,Município,05. Secundário,,,, euros,896.1
2015,Estremoz,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Estremoz,Município,07. Bacharelato,,,, euros,1579.0
2015,Estremoz,Município,08. Licenciatura,,,, euros,1196.9
2015,Estremoz,Município,09. Mestrado,,,, euros,1275.0
2015,Estremoz,Município,10. Doutoramento,,,..., euros,
2015,Estremoz,Município,Total,,,, euros,870.3
2015,Évora,Município,01. Inferior ao 1.º ciclo,,,, euros,730.7
2015,Évora,Município,02. Básico - 1º Ciclo,,,, euros,769.0
2015,Évora,Município,03. Básico - 2º Ciclo,,,, euros,829.2
2015,Évora,Município,04. Básico - 3º Ciclo,,,, euros,877.8
2015,Évora,Município,05. Secundário,,,, euros,963.9
2015,Évora,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Évora,Município,07. Bacharelato,,,, euros,1681.5
2015,Évora,Município,08. Licenciatura,,,, euros,1608.3
2015,Évora,Município,09. Mestrado,,,, euros,1795.3
2015,Évora,Município,10. Doutoramento,,,, euros,1733.0
2015,Évora,Município,Total,,,, euros,1037.3
2015,Fafe,Município,01. Inferior ao 1.º ciclo,,,, euros,606.5
2015,Fafe,Município,02. Básico - 1º Ciclo,,,, euros,662.1
2015,Fafe,Município,03. Básico - 2º Ciclo,,,, euros,666.9
2015,Fafe,Município,04. Básico - 3º Ciclo,,,, euros,703.8
2015,Fafe,Município,05. Secundário,,,, euros,810.6
2015,Fafe,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Fafe,Município,07. Bacharelato,,,, euros,1119.2
2015,Fafe,Município,08. Licenciatura,,,, euros,1144.0
2015,Fafe,Município,09. Mestrado,,,, euros,1294.9
2015,Fafe,Município,10. Doutoramento,,,, euros,1283.2
2015,Fafe,Município,Total,,,, euros,747.2
2015,Faro,Município,01. Inferior ao 1.º ciclo,,,, euros,658.4
2015,Faro,Município,02. Básico - 1º Ciclo,,,, euros,802.4
2015,Faro,Município,03. Básico - 2º Ciclo,,,, euros,826.2
2015,Faro,Município,04. Básico - 3º Ciclo,,,, euros,881.0
2015,Faro,Município,05. Secundário,,,, euros,1076.0
2015,Faro,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Faro,Município,07. Bacharelato,,,, euros,1598.7
2015,Faro,Município,08. Licenciatura,,,, euros,1538.2
2015,Faro,Município,09. Mestrado,,,, euros,1508.4
2015,Faro,Município,10. Doutoramento,,,, euros,2710.4
2015,Faro,Município,Total,,,, euros,1083.0
2015,Felgueiras,Município,01. Inferior ao 1.º ciclo,,,, euros,639.3
2015,Felgueiras,Município,02. Básico - 1º Ciclo,,,, euros,737.1
2015,Felgueiras,Município,03. Básico - 2º Ciclo,,,, euros,710.3
2015,Felgueiras,Município,04. Básico - 3º Ciclo,,,, euros,713.9
2015,Felgueiras,Município,05. Secundário,,,, euros,825.6
2015,Felgueiras,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Felgueiras,Município,07. Bacharelato,,,, euros,1252.9
2015,Felgueiras,Município,08. Licenciatura,,,, euros,1218.3
2015,Felgueiras,Município,09. Mestrado,,,, euros,1137.4
2015,Felgueiras,Município,10. Doutoramento,,,, euros,1276.2
2015,Felgueiras,Município,Total,,,, euros,763.5
2015,Ferreira do Alentejo,Município,01. Inferior ao 1.º ciclo,,,, euros,910.1
2015,Ferreira do Alentejo,Município,02. Básico - 1º Ciclo,,,, euros,773.4
2015,Ferreira do Alentejo,Município,03. Básico - 2º Ciclo,,,, euros,786.3
2015,Ferreira do Alentejo,Município,04. Básico - 3º Ciclo,,,, euros,761.6
2015,Ferreira do Alentejo,Município,05. Secundário,,,, euros,927.9
2015,Ferreira do Alentejo,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Ferreira do Alentejo,Município,07. Bacharelato,,,, euros,1417.3
2015,Ferreira do Alentejo,Município,08. Licenciatura,,,, euros,1457.1
2015,Ferreira do Alentejo,Município,09. Mestrado,,,, euros,1385.3
2015,Ferreira do Alentejo,Município,10. Doutoramento,,,, euros,2339.2
2015,Ferreira do Alentejo,Município,Total,,,, euros,871.7
2015,Ferreira do Zêzere,Município,01. Inferior ao 1.º ciclo,,,, euros,631.6
2015,Ferreira do Zêzere,Município,02. Básico - 1º Ciclo,,,, euros,794.8
2015,Ferreira do Zêzere,Município,03. Básico - 2º Ciclo,,,, euros,844.7
2015,Ferreira do Zêzere,Município,04. Básico - 3º Ciclo,,,, euros,781.2
2015,Ferreira do Zêzere,Município,05. Secundário,,,, euros,818.0
2015,Ferreira do Zêzere,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Ferreira do Zêzere,Município,07. Bacharelato,,,, euros,1289.8
2015,Ferreira do Zêzere,Município,08. Licenciatura,,,, euros,1229.3
2015,Ferreira do Zêzere,Município,09. Mestrado,,,, euros,994.2
2015,Ferreira do Zêzere,Município,10. Doutoramento,,,-, euros,
2015,Ferreira do Zêzere,Município,Total,,,, euros,843.3
2015,Figueira da Foz,Município,01. Inferior ao 1.º ciclo,,,, euros,780.0
2015,Figueira da Foz,Município,02. Básico - 1º Ciclo,,,, euros,866.1
2015,Figueira da Foz,Município,03. Básico - 2º Ciclo,,,, euros,863.2
2015,Figueira da Foz,Município,04. Básico - 3º Ciclo,,,, euros,981.0
2015,Figueira da Foz,Município,05. Secundário,,,, euros,1055.1
2015,Figueira da Foz,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Figueira da Foz,Município,07. Bacharelato,,,, euros,1624.9
2015,Figueira da Foz,Município,08. Licenciatura,,,, euros,1743.0
2015,Figueira da Foz,Município,09. Mestrado,,,, euros,1484.0
2015,Figueira da Foz,Município,10. Doutoramento,,,, euros,2679.6
2015,Figueira da Foz,Município,Total,,,, euros,1078.4
2015,Figueira de Castelo Rodrigo,Município,01. Inferior ao 1.º ciclo,,,..., euros,
2015,Figueira de Castelo Rodrigo,Município,02. Básico - 1º Ciclo,,,, euros,666.9
2015,Figueira de Castelo Rodrigo,Município,03. Básico - 2º Ciclo,,,, euros,611.9
2015,Figueira de Castelo Rodrigo,Município,04. Básico - 3º Ciclo,,,, euros,683.0
2015,Figueira de Castelo Rodrigo,Município,05. Secundário,,,, euros,770.9
2015,Figueira de Castelo Rodrigo,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Figueira de Castelo Rodrigo,Município,07. Bacharelato,,,, euros,903.0
2015,Figueira de Castelo Rodrigo,Município,08. Licenciatura,,,, euros,1089.5
2015,Figueira de Castelo Rodrigo,Município,09. Mestrado,,,, euros,1258.9
2015,Figueira de Castelo Rodrigo,Município,10. Doutoramento,,,-, euros,
2015,Figueira de Castelo Rodrigo,Município,Total,,,, euros,740.4
2015,Figueiró dos Vinhos,Município,01. Inferior ao 1.º ciclo,,,-, euros,
2015,Figueiró dos Vinhos,Município,02. Básico - 1º Ciclo,,,, euros,639.0
2015,Figueiró dos Vinhos,Município,03. Básico - 2º Ciclo,,,, euros,712.5
2015,Figueiró dos Vinhos,Município,04. Básico - 3º Ciclo,,,, euros,762.9
2015,Figueiró dos Vinhos,Município,05. Secundário,,,, euros,777.3
2015,Figueiró dos Vinhos,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Figueiró dos Vinhos,Município,07. Bacharelato,,,, euros,1351.3
2015,Figueiró dos Vinhos,Município,08. Licenciatura,,,, euros,1044.0
2015,Figueiró dos Vinhos,Município,09. Mestrado,,,, euros,983.2
2015,Figueiró dos Vinhos,Município,10. Doutoramento,,,-, euros,
2015,Figueiró dos Vinhos,Município,Total,,,, euros,771.3
2015,Fornos de Algodres,Município,01. Inferior ao 1.º ciclo,,,..., euros,
2015,Fornos de Algodres,Município,02. Básico - 1º Ciclo,,,, euros,631.8
2015,Fornos de Algodres,Município,03. Básico - 2º Ciclo,,,, euros,655.8
2015,Fornos de Algodres,Município,04. Básico - 3º Ciclo,,,, euros,700.1
2015,Fornos de Algodres,Município,05. Secundário,,,, euros,794.3
2015,Fornos de Algodres,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Fornos de Algodres,Município,07. Bacharelato,,,, euros,2433.0
2015,Fornos de Algodres,Município,08. Licenciatura,,,, euros,1113.2
2015,Fornos de Algodres,Município,09. Mestrado,,,, euros,891.9
2015,Fornos de Algodres,Município,10. Doutoramento,,,-, euros,
2015,Fornos de Algodres,Município,Total,,,, euros,730.6
2015,Freixo de Espada à Cinta,Município,01. Inferior ao 1.º ciclo,,,..., euros,
2015,Freixo de Espada à Cinta,Município,02. Básico - 1º Ciclo,,,, euros,663.1
2015,Freixo de Espada à Cinta,Município,03. Básico - 2º Ciclo,,,, euros,682.6
2015,Freixo de Espada à Cinta,Município,04. Básico - 3º Ciclo,,,, euros,590.6
2015,Freixo de Espada à Cinta,Município,05. Secundário,,,, euros,713.4
2015,Freixo de Espada à Cinta,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Freixo de Espada à Cinta,Município,07. Bacharelato,,,..., euros,
2015,Freixo de Espada à Cinta,Município,08. Licenciatura,,,, euros,1130.4
2015,Freixo de Espada à Cinta,Município,09. Mestrado,,,-, euros,
2015,Freixo de Espada à Cinta,Município,10. Doutoramento,,,-, euros,
2015,Freixo de Espada à Cinta,Município,Total,,,, euros,766.4
2015,Fronteira,Município,01. Inferior ao 1.º ciclo,,,, euros,678.4
2015,Fronteira,Município,02. Básico - 1º Ciclo,,,, euros,735.4
2015,Fronteira,Município,03. Básico - 2º Ciclo,,,, euros,720.2
2015,Fronteira,Município,04. Básico - 3º Ciclo,,,, euros,706.0
2015,Fronteira,Município,05. Secundário,,,, euros,902.9
2015,Fronteira,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Fronteira,Município,07. Bacharelato,,,, euros,1459.4
2015,Fronteira,Município,08. Licenciatura,,,, euros,1381.5
2015,Fronteira,Município,09. Mestrado,,,, euros,1162.1
2015,Fronteira,Município,10. Doutoramento,,,..., euros,
2015,Fronteira,Município,Total,,,, euros,820.1
2015,Funchal,Município,01. Inferior ao 1.º ciclo,,,, euros,810.9
2015,Funchal,Município,02. Básico - 1º Ciclo,,,, euros,878.5
2015,Funchal,Município,03. Básico - 2º Ciclo,,,, euros,902.4
2015,Funchal,Município,04. Básico - 3º Ciclo,,,, euros,917.0
2015,Funchal,Município,05. Secundário,,,, euros,1053.1
2015,Funchal,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Funchal,Município,07. Bacharelato,,,, euros,1726.1
2015,Funchal,Município,08. Licenciatura,,,, euros,1792.6
2015,Funchal,Município,09. Mestrado,,,, euros,1668.3
2015,Funchal,Município,10. Doutoramento,,,, euros,2388.1
2015,Funchal,Município,Total,,,, euros,1092.8
2015,Fundão,Município,01. Inferior ao 1.º ciclo,,,, euros,604.9
2015,Fundão,Município,02. Básico - 1º Ciclo,,,, euros,683.9
2015,Fundão,Município,03. Básico - 2º Ciclo,,,, euros,696.1
2015,Fundão,Município,04. Básico - 3º Ciclo,,,, euros,733.8
2015,Fundão,Município,05. Secundário,,,, euros,833.9
2015,Fundão,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Fundão,Município,07. Bacharelato,,,, euros,1307.1
2015,Fundão,Município,08. Licenciatura,,,, euros,1265.7
2015,Fundão,Município,09. Mestrado,,,, euros,1217.2
2015,Fundão,Município,10. Doutoramento,,,..., euros,
2015,Fundão,Município,Total,,,, euros,831.5
2015,Gavião,Município,01. Inferior ao 1.º ciclo,,,, euros,703.8
2015,Gavião,Município,02. Básico - 1º Ciclo,,,, euros,687.4
2015,Gavião,Município,03. Básico - 2º Ciclo,,,, euros,708.2
2015,Gavião,Município,04. Básico - 3º Ciclo,,,, euros,669.1
2015,Gavião,Município,05. Secundário,,,, euros,882.6
2015,Gavião,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Gavião,Município,07. Bacharelato,,,, euros,1306.4
2015,Gavião,Município,08. Licenciatura,,,, euros,1254.1
2015,Gavião,Município,09. Mestrado,,,..., euros,
2015,Gavião,Município,10. Doutoramento,,,-, euros,
2015,Gavião,Município,Total,,,, euros,765.4
2015,Góis,Município,01. Inferior ao 1.º ciclo,,,..., euros,
2015,Góis,Município,02. Básico - 1º Ciclo,,,, euros,665.8
2015,Góis,Município,03. Básico - 2º Ciclo,,,, euros,637.9
2015,Góis,Município,04. Básico - 3º Ciclo,,,, euros,660.9
2015,Góis,Município,05. Secundário,,,, euros,695.9
2015,Góis,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Góis,Município,07. Bacharelato,,,, euros,947.8
2015,Góis,Município,08. Licenciatura,,,, euros,1098.7
2015,Góis,Município,09. Mestrado,,,, euros,1303.6
2015,Góis,Município,10. Doutoramento,,,..., euros,
2015,Góis,Município,Total,,,, euros,713.6
2015,Golegã,Município,01. Inferior ao 1.º ciclo,,,, euros,614.0
2015,Golegã,Município,02. Básico - 1º Ciclo,,,, euros,704.7
2015,Golegã,Município,03. Básico - 2º Ciclo,,,, euros,671.1
2015,Golegã,Município,04. Básico - 3º Ciclo,,,, euros,747.6
2015,Golegã,Município,05. Secundário,,,, euros,826.8
2015,Golegã,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Golegã,Município,07. Bacharelato,,,, euros,1412.2
2015,Golegã,Município,08. Licenciatura,,,, euros,1180.8
2015,Golegã,Município,09. Mestrado,,,, euros,1304.6
2015,Golegã,Município,10. Doutoramento,,,-, euros,
2015,Golegã,Município,Total,,,, euros,819.3
2015,Gondomar,Município,01. Inferior ao 1.º ciclo,,,, euros,711.7
2015,Gondomar,Município,02. Básico - 1º Ciclo,,,, euros,750.5
2015,Gondomar,Município,03. Básico - 2º Ciclo,,,, euros,787.2
2015,Gondomar,Município,04. Básico - 3º Ciclo,,,, euros,781.2
2015,Gondomar,Município,05. Secundário,,,, euros,906.7
2015,Gondomar,Município,06. Curso técnico superior profissional,,,x, euros,
2015,Gondomar,Município,07. Bacharelato,,,, euros,1388.3
2015,Gondomar,Município,08. Licenciatura,,,, euros,1364.0
2015,Gondomar,Município,09. Mestrado,,,, euros,1349.6
2015,Gondomar,Município,10. Doutoramento,,,, euros,1260.3
2015,Gondomar,Município,Total,,,, euros,902.1
2015,Gouveia,Município,01. Inferior ao 1.º ciclo,,,, euros,701.1
2015,Gouveia,Município,02. Básico - 1º Ciclo,,,, euros,699.5
