01. Ano,02. Nome Região (Portugal),03. Indicador,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2019,Portugal,Ganho médio mensal,Total,45 - 54 anos,, euros,,1314.3
2019,Portugal,Ganho médio mensal,Total,55 - 64 anos,, euros,,1270.3
2019,Portugal,Ganho médio mensal,Total,65 ou mais anos,, euros,,1396.6
2019,Portugal,Ganho médio mensal,Total,Desconhecido,, euros,,1070.1
2019,Portugal,Ganho médio mensal,Total,Menos de 18 anos,, euros,,1016.8
2019,Portugal,Ganho médio mensal,Total,Total,, euros,,1209.9
2020,Portugal,Ganho médio mensal,Homens,18 - 24 anos,, euros,,939.9
2020,Portugal,Ganho médio mensal,Homens,25 - 34 anos,, euros,,1179.1
2020,Portugal,Ganho médio mensal,Homens,35 - 44 anos,, euros,,1387.9
2020,Portugal,Ganho médio mensal,Homens,45 - 54 anos,, euros,,1494.2
2020,Portugal,Ganho médio mensal,Homens,55 - 64 anos,, euros,,1457.5
2020,Portugal,Ganho médio mensal,Homens,65 ou mais anos,, euros,,1639.2
2020,Portugal,Ganho médio mensal,Homens,Desconhecido,, euros,,1212.5
2020,Portugal,Ganho médio mensal,Homens,Menos de 18 anos,, euros,,1339.1
2020,Portugal,Ganho médio mensal,Homens,Total,, euros,,1349.4
2020,Portugal,Ganho médio mensal,Mulheres,18 - 24 anos,, euros,,870.5
2020,Portugal,Ganho médio mensal,Mulheres,25 - 34 anos,, euros,,1065.0
2020,Portugal,Ganho médio mensal,Mulheres,35 - 44 anos,, euros,,1194.6
2020,Portugal,Ganho médio mensal,Mulheres,45 - 54 anos,, euros,,1191.6
2020,Portugal,Ganho médio mensal,Mulheres,55 - 64 anos,, euros,,1099.1
2020,Portugal,Ganho médio mensal,Mulheres,65 ou mais anos,, euros,,1155.7
2020,Portugal,Ganho médio mensal,Mulheres,Desconhecido,, euros,,1144.3
2020,Portugal,Ganho médio mensal,Mulheres,Menos de 18 anos,, euros,,744.2
2020,Portugal,Ganho médio mensal,Mulheres,Total,, euros,,1130.9
2020,Portugal,Ganho médio mensal,Total,18 - 24 anos,, euros,,910.8
2020,Portugal,Ganho médio mensal,Total,25 - 34 anos,, euros,,1127.2
2020,Portugal,Ganho médio mensal,Total,35 - 44 anos,, euros,,1298.1
2020,Portugal,Ganho médio mensal,Total,45 - 54 anos,, euros,,1355.4
2020,Portugal,Ganho médio mensal,Total,55 - 64 anos,, euros,,1304.4
2020,Portugal,Ganho médio mensal,Total,65 ou mais anos,, euros,,1462.6
2020,Portugal,Ganho médio mensal,Total,Desconhecido,, euros,,1183.4
2020,Portugal,Ganho médio mensal,Total,Menos de 18 anos,, euros,,1233.5
2020,Portugal,Ganho médio mensal,Total,Total,, euros,,1250.8
2021,Portugal,Ganho médio mensal,Homens,18 - 24 anos,, euros,,975.7
2021,Portugal,Ganho médio mensal,Homens,25 - 34 anos,, euros,,1237.8
2021,Portugal,Ganho médio mensal,Homens,35 - 44 anos,, euros,,1440.7
2021,Portugal,Ganho médio mensal,Homens,45 - 54 anos,, euros,,1539.2
2021,Portugal,Ganho médio mensal,Homens,55 - 64 anos,, euros,,1477.0
2021,Portugal,Ganho médio mensal,Homens,65 ou mais anos,, euros,,1631.3
2021,Portugal,Ganho médio mensal,Homens,Desconhecido,, euros,,1180.2
2021,Portugal,Ganho médio mensal,Homens,Menos de 18 anos,, euros,,1291.7
2021,Portugal,Ganho médio mensal,Homens,Total,, euros,,1395.7
2021,Portugal,Ganho médio mensal,Mulheres,18 - 24 anos,, euros,,912.9
2021,Portugal,Ganho médio mensal,Mulheres,25 - 34 anos,, euros,,1116.3
2021,Portugal,Ganho médio mensal,Mulheres,35 - 44 anos,, euros,,1230.3
2021,Portugal,Ganho médio mensal,Mulheres,45 - 54 anos,, euros,,1236.4
2021,Portugal,Ganho médio mensal,Mulheres,55 - 64 anos,, euros,,1132.1
2021,Portugal,Ganho médio mensal,Mulheres,65 ou mais anos,, euros,,1202.0
2021,Portugal,Ganho médio mensal,Mulheres,Desconhecido,, euros,,1106.5
2021,Portugal,Ganho médio mensal,Mulheres,Menos de 18 anos,, euros,,762.8
2021,Portugal,Ganho médio mensal,Mulheres,Total,, euros,,1172.1
2021,Portugal,Ganho médio mensal,Total,18 - 24 anos,, euros,,948.8
2021,Portugal,Ganho médio mensal,Total,25 - 34 anos,, euros,,1182.5
2021,Portugal,Ganho médio mensal,Total,35 - 44 anos,, euros,,1343.0
2021,Portugal,Ganho médio mensal,Total,45 - 54 anos,, euros,,1398.5
2021,Portugal,Ganho médio mensal,Total,55 - 64 anos,, euros,,1327.7
2021,Portugal,Ganho médio mensal,Total,65 ou mais anos,, euros,,1471.0
2021,Portugal,Ganho médio mensal,Total,Desconhecido,, euros,,1143.7
2021,Portugal,Ganho médio mensal,Total,Menos de 18 anos,, euros,,1171.6
2021,Portugal,Ganho médio mensal,Total,Total,, euros,,1294.1
2022,Portugal,Ganho médio mensal,Homens,18 - 24 anos,, euros,,1047.2
2022,Portugal,Ganho médio mensal,Homens,25 - 34 anos,, euros,,1322.2
2022,Portugal,Ganho médio mensal,Homens,35 - 44 anos,, euros,,1529.7
2022,Portugal,Ganho médio mensal,Homens,45 - 54 anos,, euros,,1630.5
2022,Portugal,Ganho médio mensal,Homens,55 - 64 anos,, euros,,1547.6
2022,Portugal,Ganho médio mensal,Homens,65 ou mais anos,, euros,,1636.3
2022,Portugal,Ganho médio mensal,Homens,Desconhecido,, euros,,1283.8
2022,Portugal,Ganho médio mensal,Homens,Menos de 18 anos,, euros,,1255.2
2022,Portugal,Ganho médio mensal,Homens,Total,, euros,,1476.2
2022,Portugal,Ganho médio mensal,Mulheres,18 - 24 anos,, euros,,974.4
2022,Portugal,Ganho médio mensal,Mulheres,25 - 34 anos,, euros,,1193.8
2022,Portugal,Ganho médio mensal,Mulheres,35 - 44 anos,, euros,,1293.6
2022,Portugal,Ganho médio mensal,Mulheres,45 - 54 anos,, euros,,1309.6
2022,Portugal,Ganho médio mensal,Mulheres,55 - 64 anos,, euros,,1182.8
2022,Portugal,Ganho médio mensal,Mulheres,65 ou mais anos,, euros,,1240.2
2022,Portugal,Ganho médio mensal,Mulheres,Desconhecido,, euros,,1151.3
2022,Portugal,Ganho médio mensal,Mulheres,Menos de 18 anos,, euros,,833.1
2022,Portugal,Ganho médio mensal,Mulheres,Total,, euros,,1237.5
2022,Portugal,Ganho médio mensal,Total,18 - 24 anos,, euros,,1015.8
2022,Portugal,Ganho médio mensal,Total,25 - 34 anos,, euros,,1264.5
2022,Portugal,Ganho médio mensal,Total,35 - 44 anos,, euros,,1420.7
2022,Portugal,Ganho médio mensal,Total,45 - 54 anos,, euros,,1480.6
2022,Portugal,Ganho médio mensal,Total,55 - 64 anos,, euros,,1387.8
2022,Portugal,Ganho médio mensal,Total,65 ou mais anos,, euros,,1488.5
2022,Portugal,Ganho médio mensal,Total,Desconhecido,, euros,,1226.2
2022,Portugal,Ganho médio mensal,Total,Menos de 18 anos,, euros,,1142.1
2022,Portugal,Ganho médio mensal,Total,Total,, euros,,1368.0
2007,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,539.7
2007,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,786.7
2007,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,946.3
2007,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1000.0
2007,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1031.5
2007,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1045.1
2007,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,920.6
2007,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,411.6
2007,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,879.6
2007,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,508.6
2007,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,712.2
2007,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,759.3
2007,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,739.7
2007,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,742.6
2007,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,779.3
2007,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,611.4
2007,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,400.8
2007,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,714.6
2007,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,526.2
2007,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,752.3
2007,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,863.6
2007,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,894.3
2007,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,931.4
2007,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,967.9
2007,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,781.5
2007,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,408.2
2007,Portugal,Remuneração média mensal de base,Total,Total,, euros,,808.5
2008,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,565.6
2008,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,818.3
2008,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,988.3
2008,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1038.7
2008,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1074.1
2008,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1138.0
2008,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,960.1
2008,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,443.2
2008,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,920.1
2008,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,533.5
2008,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,744.7
2008,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,800.3
2008,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,768.3
2008,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,774.0
2008,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,813.4
2008,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,633.0
2008,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,422.0
2008,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,749.7
2008,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,551.7
2008,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,784.1
2008,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,904.8
2008,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,927.2
2008,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,968.0
2008,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1043.0
2008,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,811.3
2008,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,437.0
2008,Portugal,Remuneração média mensal de base,Total,Total,, euros,,846.1
2009,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,578.6
2009,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,824.3
2009,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1011.1
2009,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1063.6
2009,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1108.0
2009,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1196.2
2009,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1012.9
2009,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,460.5
2009,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,943.9
2009,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,549.0
2009,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,761.7
2009,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,831.3
2009,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,792.7
2009,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,798.9
2009,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,833.2
2009,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,647.7
2009,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,442.2
2009,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,775.5
2009,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,565.7
2009,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,795.2
2009,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,930.8
2009,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,950.1
2009,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,995.2
2009,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1084.9
2009,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,841.8
2009,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,454.8
2009,Portugal,Remuneração média mensal de base,Total,Total,, euros,,870.3
2010,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,606.7
2010,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,844.1
2010,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1039.7
2010,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1096.9
2010,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1160.2
2010,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1286.9
2010,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1362.0
2010,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,504.2
2010,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,977.6
2010,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,572.9
2010,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,776.0
2010,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,862.8
2010,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,820.9
2010,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,830.4
2010,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,888.2
2010,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,865.1
2010,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,469.9
2010,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,801.8
2010,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,591.8
2010,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,812.2
2010,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,960.0
2010,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,980.0
2010,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1036.9
2010,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1162.9
2010,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1165.1
2010,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,493.4
2010,Portugal,Remuneração média mensal de base,Total,Total,, euros,,900.0
2011,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,619.5
2011,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,840.1
2011,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1043.5
2011,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1099.8
2011,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1173.8
2011,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1309.3
2011,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1528.0
2011,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,527.6
2011,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,985.2
2011,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,577.7
2011,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,774.7
2011,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,870.0
2011,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,827.3
2011,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,831.8
2011,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,905.2
2011,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,952.2
2011,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,478.6
2011,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,808.4
2011,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,601.1
2011,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,809.2
2011,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,964.1
2011,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,981.7
2011,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1042.7
2011,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1181.1
2011,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1336.3
2011,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,513.8
2011,Portugal,Remuneração média mensal de base,Total,Total,, euros,,906.1
2012,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,643.0
2012,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,832.3
2012,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1053.9
2012,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1110.8
2012,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1203.6
2012,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1387.1
2012,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1520.0
2012,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,517.1
2012,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,999.9
2012,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,572.1
2012,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,767.8
2012,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,880.2
2012,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,832.9
2012,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,835.7
2012,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,915.8
2012,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,947.1
2012,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,489.4
2012,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,814.5
2012,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,611.7
2012,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,801.4
2012,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,972.5
2012,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,986.2
2012,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1055.4
2012,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1228.0
2012,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1322.8
2012,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,509.4
2012,Portugal,Remuneração média mensal de base,Total,Total,, euros,,915.0
2013,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,629.2
2013,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,819.9
2013,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1043.7
2013,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1101.5
2013,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1193.1
2013,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1379.8
2013,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1631.2
2013,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,573.8
2013,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,993.8
2013,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,568.0
2013,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,758.5
2013,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,884.2
2013,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,837.4
2013,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,833.8
2013,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,915.5
2013,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1098.3
2013,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,511.8
2013,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,816.2
2013,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,602.6
2013,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,790.5
2013,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,968.6
2013,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,982.0
2013,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1046.1
2013,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1220.4
2013,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1469.6
2013,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,553.2
2013,Portugal,Remuneração média mensal de base,Total,Total,, euros,,912.2
2014,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,629.1
2014,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,811.2
2014,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1035.5
2014,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1086.4
2014,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1164.2
2014,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1342.7
2014,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1670.3
2014,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,751.2
2014,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,985.0
2014,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,579.4
2014,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,757.7
2014,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,888.8
2014,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,841.1
2014,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,836.8
2014,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,875.0
2014,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1081.3
2014,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,523.9
2014,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,820.3
2014,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,607.6
2014,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,785.8
2014,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,966.5
2014,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,974.9
2014,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1028.7
2014,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1170.0
2014,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1473.8
2014,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,673.4
2014,Portugal,Remuneração média mensal de base,Total,Total,, euros,,909.5
2015,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,644.6
2015,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,820.7
2015,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1035.0
2015,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1089.3
2015,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1160.0
2015,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1365.2
2015,Portugal,Remuneração média mensal de base,Homens,Desconhecido,, euros,,1597.8
2015,Portugal,Remuneração média mensal de base,Homens,Menos de 18 anos,, euros,,701.7
2015,Portugal,Remuneração média mensal de base,Homens,Total,, euros,,990.1
2015,Portugal,Remuneração média mensal de base,Mulheres,18 - 24 anos,, euros,,590.6
2015,Portugal,Remuneração média mensal de base,Mulheres,25 - 34 anos,, euros,,758.8
2015,Portugal,Remuneração média mensal de base,Mulheres,35 - 44 anos,, euros,,892.2
2015,Portugal,Remuneração média mensal de base,Mulheres,45 - 54 anos,, euros,,849.0
2015,Portugal,Remuneração média mensal de base,Mulheres,55 - 64 anos,, euros,,842.5
2015,Portugal,Remuneração média mensal de base,Mulheres,65 ou mais anos,, euros,,894.6
2015,Portugal,Remuneração média mensal de base,Mulheres,Desconhecido,, euros,,1130.7
2015,Portugal,Remuneração média mensal de base,Mulheres,Menos de 18 anos,, euros,,525.7
2015,Portugal,Remuneração média mensal de base,Mulheres,Total,, euros,,825.0
2015,Portugal,Remuneração média mensal de base,Total,18 - 24 anos,, euros,,621.1
2015,Portugal,Remuneração média mensal de base,Total,25 - 34 anos,, euros,,791.2
2015,Portugal,Remuneração média mensal de base,Total,35 - 44 anos,, euros,,967.3
2015,Portugal,Remuneração média mensal de base,Total,45 - 54 anos,, euros,,979.3
2015,Portugal,Remuneração média mensal de base,Total,55 - 64 anos,, euros,,1027.1
2015,Portugal,Remuneração média mensal de base,Total,65 ou mais anos,, euros,,1185.0
2015,Portugal,Remuneração média mensal de base,Total,Desconhecido,, euros,,1438.5
2015,Portugal,Remuneração média mensal de base,Total,Menos de 18 anos,, euros,,646.0
2015,Portugal,Remuneração média mensal de base,Total,Total,, euros,,913.9
2016,Portugal,Remuneração média mensal de base,Homens,18 - 24 anos,, euros,,660.6
2016,Portugal,Remuneração média mensal de base,Homens,25 - 34 anos,, euros,,834.0
2016,Portugal,Remuneração média mensal de base,Homens,35 - 44 anos,, euros,,1040.7
2016,Portugal,Remuneração média mensal de base,Homens,45 - 54 anos,, euros,,1095.5
2016,Portugal,Remuneração média mensal de base,Homens,55 - 64 anos,, euros,,1151.1
2016,Portugal,Remuneração média mensal de base,Homens,65 ou mais anos,, euros,,1356.0
